normwaalsvolume.G3,25.661248393523213
RL.DDE,25.008791889463993
hydrophobicity_ARGP820101.G2,22.95599625871405
II.DDE,21.846485156361656
VR.DDE,21.663635638638503
EC.0,20.752419181465346
hydrophobicity_PONP930101.G1.residue100,20.71785234867531
charge.G1.residue0,20.71785234867531
normwaalsvolume.G2.residue25,20.71785234867531
hydrophobicity_PONP930101.G2.residue100,20.71785234867531
solventaccess.G3.residue25,20.38152400100867
hydrophobicity_PRAM900101.G2.residue0,20.38152400100867
polarizability.G3.residue50,20.38152400100867
normwaalsvolume.G1.residue25,20.38152400100867
polarizability.G2.residue50,20.38152400100867
EC.DDE,19.762933776756025
SR.DDE,19.70170281719767
ID.DDE,19.150902534427413
charge.G2.residue0,19.05317355519931
YD.DDE,18.243926541825683
NI.3,18.13719009792308
RS.DDE,17.549382084715223
ND.6,17.366970164377936
polarizability.G1.residue50,17.253947241671938
hydrophobicity_PRAM900101.G3.residue0,16.77125432014792
hydrophobicity_ARGP820101.G1.residue75,16.652310408178977
polarizability.Tr2332,16.279248044435235
solventaccess.G1.residue25,15.654237495964903
DI.6,15.5018841551557
secondarystruct.G2.residue75,14.910171045591042
hydrophobicity_ZIMJ680101.G3.residue25,14.910171045591042
PP.DDE,14.695165079845962
VF.8,14.327292887792455
polarity.G1.residue100,14.217266001726962
polarity.G3,14.19065198330155
hydrophobicity_PRAM900101.G1.residue0,14.003077810985411
hydrophobicity_PONP930101.G3.residue100,14.003077810985411
QA.3,13.65986259719498
SD.2,13.654364679697949
II.0,13.425375541956223
CD.3,13.356900213801882
PR.DDE,13.346705424288572
RK.5,13.257843797282256
hydrophobicity_ENGD860101.G2,13.230720281547182
polarizability.G2.residue0,12.994422239721045
hydrophobicity_CASG920101.G3,12.947579794242593
IN.3,12.729440640021247
CN.7,12.539326433676065
KF.DDE,12.491152727720332
hydrophobicity_ARGP820101.Tr1331,12.368433451099335
AH.6,12.351757345598688
hydrophobicity_PRAM900101.G1.residue75,12.33945540740567
GM.9,12.293780517709644
solventaccess.G3.residue100,12.248174241425861
NL.7,12.146907360361801
II.6,12.135277012637333
hydrophobicity_CASG920101.Tr2332,12.040254202447505
Schneider.Xr.D,11.955093032057272
VW.0,11.802252264476444
Schneider.Xr.C,11.669623434314754
CT.2,11.626707186062486
