dimension,auc_mean,auc_std,estimator
77,0.9204411764705881,0.03748611031874338,GaussianNB(var_smoothing=0.5289772295837013)
78,0.9205228758169934,0.03863105539844636,GaussianNB(var_smoothing=0.5289772295837013)
79,0.9204942810457515,0.038332215653612785,GaussianNB(var_smoothing=0.5289772295837013)
80,0.9180269607843137,0.045044429342012256,GaussianNB(var_smoothing=2.3249514233226356)
81,0.9212254901960785,0.03969812856323277,GaussianNB(var_smoothing=2.3249514233226356)
82,0.9159436274509802,0.040233622877750744,GaussianNB(var_smoothing=2.3249514233226356)
83,0.9192524509803921,0.038814971914882104,GaussianNB(var_smoothing=2.3249514233226356)
84,0.9192116013071894,0.038658504510366704,GaussianNB(var_smoothing=2.3249514233226356)
85,0.9191870915032678,0.03918750710912253,GaussianNB(var_smoothing=0.5289772295837013)
86,0.9198284313725489,0.03889474213791147,GaussianNB(var_smoothing=0.5289772295837013)
87,0.9197875816993463,0.0361560141370838,GaussianNB(var_smoothing=0.5289772295837013)
88,0.9204616013071896,0.039297124258571306,GaussianNB(var_smoothing=2.3249514233226356)
89,0.9191421568627451,0.04017679558338545,GaussianNB(var_smoothing=2.3249514233226356)
90,0.9198284313725489,0.04014292293438012,GaussianNB(var_smoothing=0.5289772295837013)
91,0.9203431372549019,0.03698914788095912,GaussianNB(var_smoothing=0.5289772295837013)
92,0.9203431372549019,0.03798536408936337,GaussianNB(var_smoothing=0.5289772295837013)
93,0.9202614379084967,0.035968038668105246,GaussianNB(var_smoothing=0.5289772295837013)
94,0.9202696078431372,0.03424842935339401,GaussianNB(var_smoothing=2.3249514233226356)
95,0.920923202614379,0.03390913533679623,GaussianNB(var_smoothing=2.3249514233226356)
96,0.9228553921568625,0.031494018497897784,GaussianNB(var_smoothing=2.3249514233226356)
97,0.924828431372549,0.03175731362684909,GaussianNB(var_smoothing=2.3249514233226356)
98,0.9228267973856209,0.033033465523681464,GaussianNB(var_smoothing=2.3249514233226356)
99,0.9223243464052286,0.035734014857441064,GaussianNB(var_smoothing=2.3249514233226356)
