dimension,auc_mean,auc_std,estimator
134,0.8733374183006534,0.04609031553770581,"RandomForestClassifier(ccp_alpha=1.0027501181945174e-09, max_depth=12,
                       max_leaf_nodes=116, n_estimators=1000, random_state=42)"
135,0.8731209150326797,0.04181017433908608,"RandomForestClassifier(ccp_alpha=2.424016359819671e-07, max_depth=150,
                       max_leaf_nodes=200, n_estimators=165, random_state=42)"
136,0.8746732026143791,0.03825078417864809,"RandomForestClassifier(ccp_alpha=1.3346671414003766e-08, max_depth=150,
                       max_leaf_nodes=200, n_estimators=288, random_state=42)"
137,0.8722834967320262,0.04199855505145044,"RandomForestClassifier(ccp_alpha=9.624813621919444e-08, max_depth=30,
                       max_leaf_nodes=51, n_estimators=1000, random_state=42)"
138,0.8739910130718954,0.04501750399577778,"RandomForestClassifier(ccp_alpha=0.0004098008977575738, max_depth=150,
                       max_leaf_nodes=50, n_estimators=371, random_state=42)"
139,0.8742483660130718,0.0473944598190864,"RandomForestClassifier(ccp_alpha=1.271552736526666e-05, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
140,0.8776960784313725,0.03136842654865845,"RandomForestClassifier(ccp_alpha=3.4706629028053085e-06, max_depth=150,
                       max_leaf_nodes=200, n_estimators=102, random_state=42)"
141,0.885482026143791,0.047617124513194165,"RandomForestClassifier(ccp_alpha=1.5648566372334174e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=105, random_state=42)"
142,0.8703635620915033,0.04420399460445114,"RandomForestClassifier(ccp_alpha=7.118830134080103e-10, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=4,
                       n_estimators=1000, random_state=42)"
143,0.8763521241830065,0.03636590368836129,"RandomForestClassifier(ccp_alpha=0.0018191530189408615, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
144,0.8760089869281046,0.0336257778985235,"RandomForestClassifier(ccp_alpha=2.594210822750588e-10, max_depth=150,
                       max_leaf_nodes=98, n_estimators=1000, random_state=42)"
145,0.8755228758169935,0.04094088183539086,"RandomForestClassifier(ccp_alpha=0.0007073054194905734, max_depth=140,
                       max_leaf_nodes=177, min_samples_split=11,
                       n_estimators=257, random_state=42)"
146,0.8704330065359477,0.04699690830915364,"RandomForestClassifier(ccp_alpha=2.874025950292872e-07, criterion='entropy',
                       max_depth=150, max_leaf_nodes=50, n_estimators=228,
                       random_state=42)"
147,0.8732087418300652,0.04697702476722928,"RandomForestClassifier(ccp_alpha=3.869869351368312e-10, criterion='entropy',
                       max_depth=150, max_leaf_nodes=54, n_estimators=60,
                       random_state=42)"
148,0.8792218137254901,0.04838701991368993,"RandomForestClassifier(ccp_alpha=1.7281577305673895e-08, max_depth=150,
                       max_leaf_nodes=104, n_estimators=245, random_state=42)"
149,0.8767810457516341,0.03771388730275154,"RandomForestClassifier(ccp_alpha=1.1126087177714063e-05, max_depth=89,
                       max_leaf_nodes=50, n_estimators=217, random_state=42)"
150,0.869501633986928,0.04285180252304106,"RandomForestClassifier(ccp_alpha=0.0005842997295966791, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=4,
                       n_estimators=1000, random_state=42)"
151,0.8805453431372549,0.061534308476775025,"RandomForestClassifier(ccp_alpha=1.1503490183292018e-05, max_depth=55,
                       max_leaf_nodes=50, n_estimators=214, random_state=42)"
152,0.8693627450980392,0.05142503365854864,"RandomForestClassifier(ccp_alpha=9.162032526095659e-05, max_depth=112,
                       max_leaf_nodes=159, n_estimators=1000, random_state=42)"
153,0.8750633169934641,0.04204187802522931,"RandomForestClassifier(ccp_alpha=4.902712921745527e-09, max_depth=150,
                       max_leaf_nodes=200, n_estimators=63, random_state=42)"
154,0.8697222222222221,0.03143784480175087,"RandomForestClassifier(ccp_alpha=1.4704220471891043e-06, criterion='entropy',
                       max_depth=5, max_leaf_nodes=50, n_estimators=130,
                       random_state=42)"
155,0.8710314542483658,0.028451133240774033,"RandomForestClassifier(ccp_alpha=0.00010128346295816528, max_depth=35,
                       max_leaf_nodes=168, n_estimators=160, random_state=42)"
156,0.8834967320261438,0.04071456414714727,"RandomForestClassifier(ccp_alpha=0.0001754391077903314, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=5,
                       n_estimators=562, random_state=42)"
157,0.8673488562091503,0.03907671304713916,"RandomForestClassifier(ccp_alpha=5.001222297458278e-09, max_depth=136,
                       max_leaf_nodes=53, min_samples_split=4, n_estimators=259,
                       random_state=42)"
158,0.8668627450980392,0.039234271875793085,"RandomForestClassifier(ccp_alpha=0.0001992981885183341, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=12,
                       n_estimators=264, random_state=42)"
159,0.88000204248366,0.04035682103279085,"RandomForestClassifier(ccp_alpha=3.2152460390562106e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=234, random_state=42)"
160,0.8686090686274509,0.03892917966125217,"RandomForestClassifier(ccp_alpha=0.0023527605421842465, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
161,0.8682107843137254,0.03917741272957132,"RandomForestClassifier(ccp_alpha=7.605632757497888e-06, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
162,0.8689297385620914,0.04065966102051326,"RandomForestClassifier(ccp_alpha=5.284582274262893e-07, criterion='entropy',
                       max_depth=150, max_leaf_nodes=169, n_estimators=1000,
                       random_state=42)"
163,0.8656086601307189,0.04419613890993082,"RandomForestClassifier(ccp_alpha=4.044127701419086e-07, max_depth=150,
                       max_leaf_nodes=95, min_samples_split=6,
                       n_estimators=1000, random_state=42)"
164,0.8692442810457515,0.04450225137742173,"RandomForestClassifier(ccp_alpha=2.280456446849843e-09, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
165,0.872765522875817,0.039787011519380806,"RandomForestClassifier(ccp_alpha=9.865593902022662e-06, max_depth=44,
                       max_leaf_nodes=92, min_samples_split=3, n_estimators=991,
                       random_state=42)"
166,0.8693790849673201,0.041261402190091244,"RandomForestClassifier(ccp_alpha=2.331878104934278e-06, max_depth=57,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
167,0.8725980392156863,0.04122412042209225,"RandomForestClassifier(ccp_alpha=5.585135423734147e-07, max_depth=12,
                       max_leaf_nodes=67, min_samples_split=4, n_estimators=260,
                       random_state=42)"
168,0.8703880718954249,0.02822442507880907,"RandomForestClassifier(ccp_alpha=6.284283547883307e-08, criterion='entropy',
                       max_depth=150, max_leaf_nodes=122, n_estimators=202,
                       random_state=42)"
169,0.8801756535947712,0.03790418284031522,"RandomForestClassifier(ccp_alpha=0.0008902645774499031, max_depth=100,
                       max_leaf_nodes=198, min_samples_leaf=2, n_estimators=474,
                       random_state=42)"
170,0.8700857843137255,0.048340523784096874,"RandomForestClassifier(ccp_alpha=2.871120840323609e-08, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=3, n_estimators=210,
                       random_state=42)"
171,0.8688357843137254,0.04753807403975427,"RandomForestClassifier(ccp_alpha=6.927193702833925e-09, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
172,0.873296568627451,0.05233649880029917,"RandomForestClassifier(ccp_alpha=1.4605700632955096e-09, max_depth=61,
                       max_leaf_nodes=85, n_estimators=156, random_state=42)"
173,0.8678962418300653,0.03882109507487915,"RandomForestClassifier(ccp_alpha=1.4660997271320185e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
174,0.8705433006535948,0.03263567520600917,"RandomForestClassifier(ccp_alpha=2.960604941205609e-05, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=942,
                       random_state=42)"
175,0.873406862745098,0.037296199053791716,"RandomForestClassifier(ccp_alpha=2.0853453521985244e-05, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=9,
                       n_estimators=1000, random_state=42)"
176,0.8747998366013071,0.04109814323182851,"RandomForestClassifier(ccp_alpha=0.00015747817503713554, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
177,0.8770588235294117,0.05395402877692317,"RandomForestClassifier(ccp_alpha=0.0005333913162353821, max_depth=150,
                       max_leaf_nodes=50, n_estimators=171, random_state=42)"
178,0.8705882352941176,0.03435153923308991,"RandomForestClassifier(ccp_alpha=1.7204709694330712e-08, max_depth=39,
                       max_leaf_nodes=55, min_samples_split=7, n_estimators=263,
                       random_state=42)"
179,0.8760191993464052,0.04796949351508008,"RandomForestClassifier(ccp_alpha=7.197840864181295e-10, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
180,0.8710498366013072,0.04012989251327232,"RandomForestClassifier(ccp_alpha=0.0013305931345544083, max_depth=150,
                       max_leaf_nodes=108, n_estimators=555, random_state=42)"
181,0.8740196078431373,0.03520815299523776,"RandomForestClassifier(ccp_alpha=2.289487835911982e-06, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=1000,
                       random_state=42)"
182,0.8736846405228758,0.03788171400771303,"RandomForestClassifier(ccp_alpha=0.005042135003523204, max_depth=150,
                       max_leaf_nodes=68, n_estimators=1000, random_state=42)"
183,0.874906045751634,0.03861313301327213,"RandomForestClassifier(ccp_alpha=6.354891386059538e-09, max_depth=17,
                       max_leaf_nodes=200, n_estimators=265, random_state=42)"
184,0.8758598856209151,0.040138881873437074,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=118, max_leaf_nodes=200,
                       n_estimators=38, random_state=42)"
185,0.8797712418300654,0.04159034725141334,"RandomForestClassifier(ccp_alpha=0.005898259391807818, max_depth=42,
                       max_leaf_nodes=78, min_samples_split=6, n_estimators=204,
                       random_state=42)"
186,0.8804820261437909,0.034152715149307185,"RandomForestClassifier(ccp_alpha=5.955305302023227e-05, max_depth=147,
                       max_leaf_nodes=95, n_estimators=881, random_state=42)"
187,0.8771854575163399,0.04043746785167282,"RandomForestClassifier(ccp_alpha=1.1096268918291153e-07, max_depth=83,
                       max_leaf_nodes=188, min_samples_split=5,
                       n_estimators=334, random_state=42)"
188,0.870347222222222,0.043554160068458095,"RandomForestClassifier(ccp_alpha=5.4461184430621334e-05, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=10,
                       n_estimators=1000, random_state=42)"
189,0.8785375816993465,0.036765705324105814,"RandomForestClassifier(ccp_alpha=0.00021187375844997119, max_depth=67,
                       max_leaf_nodes=163, n_estimators=165, random_state=42)"
190,0.8708333333333332,0.03900440086413383,"RandomForestClassifier(ccp_alpha=0.000869873431806801, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
191,0.8689787581699348,0.03557527751191804,"RandomForestClassifier(ccp_alpha=1.0101257510041575e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=164, random_state=42)"
192,0.8746425653594769,0.029244388105479333,"RandomForestClassifier(ccp_alpha=3.1540656120541545e-07, max_depth=142,
                       max_leaf_nodes=124, n_estimators=247, random_state=42)"
193,0.8761764705882353,0.03234778194652895,"RandomForestClassifier(ccp_alpha=4.601879244993273e-09, max_depth=150,
                       max_leaf_nodes=200, n_estimators=394, random_state=42)"
194,0.8745138888888888,0.035459339703802994,"RandomForestClassifier(ccp_alpha=1.2125825270993536e-08, max_depth=150,
                       max_leaf_nodes=122, n_estimators=475, random_state=42)"
195,0.8686723856209151,0.0347306816396378,"RandomForestClassifier(ccp_alpha=0.00746086894067481, criterion='entropy',
                       max_depth=129, max_leaf_nodes=50, n_estimators=1000,
                       random_state=42)"
196,0.8791135620915032,0.026118899315096363,"RandomForestClassifier(ccp_alpha=2.8700862440329734e-10, max_depth=150,
                       max_leaf_nodes=92, min_samples_split=6, n_estimators=176,
                       random_state=42)"
197,0.8921854575163399,0.03649886663164654,"RandomForestClassifier(ccp_alpha=5.068530285715764e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=106, random_state=42)"
198,0.8714869281045752,0.045296909397454115,"RandomForestClassifier(ccp_alpha=0.0028094212617050685, max_depth=70,
                       max_leaf_nodes=50, n_estimators=153, random_state=42)"
199,0.8740073529411765,0.033772587077406754,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=200,
                       n_estimators=1000, random_state=42)"
200,0.8737132352941176,0.03772219604310394,"RandomForestClassifier(ccp_alpha=0.003624527868965649, max_depth=150,
                       max_leaf_nodes=179, n_estimators=1000, random_state=42)"
201,0.8681372549019606,0.029268327616984755,"RandomForestClassifier(ccp_alpha=2.9921637358015938e-09, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=1000,
                       random_state=42)"
202,0.873141339869281,0.03204662069837514,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=119, max_leaf_nodes=50,
                       n_estimators=1000, random_state=42)"
203,0.8723774509803921,0.044848453440502895,"RandomForestClassifier(ccp_alpha=0.00021369839129232936, max_depth=135,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
204,0.8722385620915032,0.03510562639357762,"RandomForestClassifier(ccp_alpha=1.220749773310839e-10, max_depth=150,
                       max_leaf_nodes=76, n_estimators=703, random_state=42)"
205,0.8707148692810458,0.030568389105702344,"RandomForestClassifier(ccp_alpha=3.1150800763190872e-06, max_depth=150,
                       max_leaf_nodes=165, min_samples_split=7,
                       n_estimators=1000, random_state=42)"
206,0.874767156862745,0.032680719194845734,"RandomForestClassifier(ccp_alpha=7.709482178352237e-05, criterion='entropy',
                       max_depth=105, max_leaf_nodes=200, n_estimators=1000,
                       random_state=42)"
207,0.8772222222222222,0.03910093163704509,"RandomForestClassifier(ccp_alpha=5.26283604362901e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=600, random_state=42)"
208,0.8762173202614377,0.033480696185504984,"RandomForestClassifier(ccp_alpha=0.0001343035713497819, max_depth=109,
                       max_leaf_nodes=187, n_estimators=1000, random_state=42)"
209,0.8800857843137255,0.027642652707215755,"RandomForestClassifier(ccp_alpha=1.642643350980776e-08, criterion='entropy',
                       max_depth=80, max_leaf_nodes=133, n_estimators=1000,
                       random_state=42)"
210,0.8806862745098039,0.03463529006135568,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=130, max_leaf_nodes=200,
                       n_estimators=1000, random_state=42)"
211,0.8799591503267974,0.03054467602790134,"RandomForestClassifier(ccp_alpha=1.6210192099754765e-06, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
212,0.8855187908496731,0.0335961245090126,"RandomForestClassifier(ccp_alpha=0.00010304260020137643, max_depth=133,
                       max_leaf_nodes=200, min_samples_split=6,
                       n_estimators=481, random_state=42)"
213,0.8805269607843137,0.036117922059388116,"RandomForestClassifier(ccp_alpha=1.725266831021039e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
214,0.8825571895424836,0.02638727635252046,"RandomForestClassifier(ccp_alpha=8.130715246746978e-07, max_depth=91,
                       max_leaf_nodes=74, n_estimators=775, random_state=42)"
215,0.8755167483660131,0.028479436008276078,"RandomForestClassifier(ccp_alpha=1.7318264027667106e-05, max_depth=150,
                       max_leaf_nodes=89, n_estimators=407, random_state=42)"
216,0.8766135620915033,0.037569314748617945,"RandomForestClassifier(ccp_alpha=2.3379402410844493e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
217,0.8849591503267973,0.03262930033310731,"RandomForestClassifier(ccp_alpha=3.195124286958983e-05, max_depth=106,
                       max_leaf_nodes=62, min_samples_split=11,
                       n_estimators=1000, random_state=42)"
218,0.8827777777777778,0.03418415858666761,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=163,
                       n_estimators=1000, random_state=42)"
219,0.8781127450980393,0.03670717539398474,"RandomForestClassifier(ccp_alpha=7.599450697171756e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
220,0.886642156862745,0.03583391915719139,"RandomForestClassifier(ccp_alpha=2.8351887003026884e-08, max_depth=150,
                       max_leaf_nodes=200, n_estimators=336, random_state=42)"
221,0.8816380718954248,0.033839368518732,"RandomForestClassifier(ccp_alpha=1.176529427615419e-06, max_depth=117,
                       max_leaf_nodes=141, min_samples_split=6,
                       n_estimators=976, random_state=42)"
222,0.8761356209150326,0.034765725342846054,"RandomForestClassifier(ccp_alpha=4.053912456909036e-09, max_depth=150,
                       max_leaf_nodes=190, n_estimators=1000, random_state=42)"
223,0.8827532679738562,0.04124442354963452,"RandomForestClassifier(ccp_alpha=0.00013866755184318, max_depth=111,
                       max_leaf_nodes=188, n_estimators=1000, random_state=42)"
224,0.8784129901960785,0.035934223054418186,"RandomForestClassifier(ccp_alpha=1.6829708777494593e-05, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
225,0.8851123366013072,0.04145370458236875,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=50,
                       n_estimators=191, random_state=42)"
226,0.8739133986928105,0.03430584740718292,"RandomForestClassifier(ccp_alpha=0.002687446572231792, criterion='entropy',
                       max_depth=47, max_leaf_nodes=200, min_samples_split=3,
                       n_estimators=1000, random_state=42)"
227,0.8788725490196079,0.03192310772975377,"RandomForestClassifier(ccp_alpha=0.00043950673748500686, max_depth=150,
                       max_leaf_nodes=71, min_samples_split=3,
                       n_estimators=1000, random_state=42)"
228,0.8797875816993465,0.03388202903418515,"RandomForestClassifier(ccp_alpha=0.0011904604806376763, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
229,0.8901307189542484,0.035896089641768915,"RandomForestClassifier(ccp_alpha=3.890452470381746e-09, max_depth=123,
                       max_leaf_nodes=118, min_samples_split=6,
                       n_estimators=117, random_state=42)"
230,0.8785906862745098,0.027238545244377303,"RandomForestClassifier(ccp_alpha=0.00010154316344057976, criterion='entropy',
                       max_depth=150, max_leaf_nodes=77, n_estimators=1000,
                       random_state=42)"
231,0.8869934640522876,0.029880848782970898,"RandomForestClassifier(ccp_alpha=3.460934775166942e-10, max_depth=146,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
232,0.8890767973856211,0.0281139975085387,"RandomForestClassifier(ccp_alpha=3.4419087059746886e-06, max_depth=150,
                       max_leaf_nodes=50, n_estimators=311, random_state=42)"
233,0.8797549019607842,0.03287839537570375,"RandomForestClassifier(ccp_alpha=2.4064405315984486e-07, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
234,0.8879146241830066,0.029836398358454926,"RandomForestClassifier(ccp_alpha=0.0001694815020553999, max_depth=150,
                       max_leaf_nodes=200, n_estimators=185, random_state=42)"
235,0.8820424836601308,0.026784175964647012,"RandomForestClassifier(ccp_alpha=1.9316181547454878e-08, max_depth=89,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
236,0.8885906862745097,0.026472088850892857,"RandomForestClassifier(ccp_alpha=0.0034997831444383842, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
237,0.8833435457516339,0.028505201175167107,"RandomForestClassifier(ccp_alpha=5.822727173498008e-06, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
238,0.8800837418300654,0.033382662424004284,"RandomForestClassifier(ccp_alpha=3.6212346273820253e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
239,0.8961825980392156,0.023586058755172938,"RandomForestClassifier(ccp_alpha=4.1295138821854533e-08, max_depth=132,
                       max_leaf_nodes=50, n_estimators=175, random_state=42)"
240,0.8818382352941176,0.02295958199019923,"RandomForestClassifier(ccp_alpha=0.0033745462750794796, max_depth=95,
                       max_leaf_nodes=70, n_estimators=1000, random_state=42)"
241,0.8797222222222223,0.030626556955769876,"RandomForestClassifier(ccp_alpha=5.603699438237091e-10, max_depth=150,
                       max_leaf_nodes=131, n_estimators=1000, random_state=42)"
242,0.8862295751633986,0.02523062100764665,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=200,
                       n_estimators=1000, random_state=42)"
243,0.8838357843137257,0.030993872470952307,"RandomForestClassifier(ccp_alpha=5.293592318275848e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=563, random_state=42)"
244,0.8864828431372549,0.03209133505382015,"RandomForestClassifier(ccp_alpha=8.061083066722869e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=301, random_state=42)"
245,0.8875531045751635,0.028650960491493044,"RandomForestClassifier(ccp_alpha=4.060322925116929e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=511, random_state=42)"
246,0.887046568627451,0.026477083355990513,"RandomForestClassifier(ccp_alpha=3.811905101078235e-05, max_depth=129,
                       max_leaf_nodes=158, n_estimators=952, random_state=42)"
247,0.8810416666666667,0.033211856788751354,"RandomForestClassifier(ccp_alpha=7.682774289697309e-10, max_depth=122,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
248,0.8830678104575164,0.023299224456923815,"RandomForestClassifier(ccp_alpha=3.6083203709704706e-09, max_depth=150,
                       max_leaf_nodes=50, n_estimators=365, random_state=42)"
249,0.8878962418300654,0.028835483393752387,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=50,
                       n_estimators=1000, random_state=42)"
250,0.882001633986928,0.03654540713333077,"RandomForestClassifier(ccp_alpha=9.071362723218825e-05, max_depth=26,
                       max_leaf_nodes=60, n_estimators=1000, random_state=42)"
251,0.8791544117647059,0.030408953571057426,"RandomForestClassifier(ccp_alpha=2.6276723735930836e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
252,0.8834885620915033,0.03263895433010199,"RandomForestClassifier(ccp_alpha=1.2480677052153568e-07, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=10,
                       n_estimators=1000, random_state=42)"
253,0.8828635620915032,0.033973478683536305,"RandomForestClassifier(ccp_alpha=2.548407909496704e-10, max_depth=99,
                       max_leaf_nodes=200, min_samples_split=3,
                       n_estimators=1000, random_state=42)"
254,0.8909395424836601,0.03220170592326447,"RandomForestClassifier(ccp_alpha=0.0024893773375523095, max_depth=106,
                       max_leaf_nodes=200, n_estimators=442, random_state=42)"
255,0.8846446078431371,0.032177121631094645,"RandomForestClassifier(ccp_alpha=1.3123891582887877e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
256,0.8941687091503268,0.044753097366971605,"RandomForestClassifier(ccp_alpha=9.567233195182566e-08, max_depth=21,
                       max_leaf_nodes=50, n_estimators=50, random_state=42)"
