dimension,auc_mean,auc_std,estimator
140,0.8762888071895425,0.03247623839161554,"RandomForestClassifier(ccp_alpha=1.4182524946550692e-09, max_depth=150,
                       max_leaf_nodes=91, n_estimators=444, random_state=42)"
141,0.8748366013071894,0.0448246574394359,"RandomForestClassifier(ccp_alpha=6.600113345139595e-10, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
142,0.8743811274509804,0.04067319318024017,"RandomForestClassifier(ccp_alpha=2.6642139874440372e-05, max_depth=150,
                       max_leaf_nodes=50, n_estimators=190, random_state=42)"
143,0.878531454248366,0.039929221859361146,"RandomForestClassifier(ccp_alpha=5.415733688061918e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=392, random_state=42)"
144,0.8761070261437908,0.03363701321810663,"RandomForestClassifier(ccp_alpha=2.2357035331792447e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
145,0.8774142156862744,0.03487483976655671,"RandomForestClassifier(ccp_alpha=0.005900117536301274, max_depth=150,
                       max_leaf_nodes=200, n_estimators=234, random_state=42)"
146,0.8745629084967319,0.03245085312234389,"RandomForestClassifier(ccp_alpha=0.0033751579232557697, max_depth=77,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
147,0.8713807189542484,0.033745233373761285,"RandomForestClassifier(ccp_alpha=0.0009704927200742637, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=6,
                       n_estimators=1000, random_state=42)"
148,0.8758333333333332,0.03519093107201156,"RandomForestClassifier(ccp_alpha=1.2849960916402319e-06, max_depth=150,
                       max_leaf_nodes=50, n_estimators=472, random_state=42)"
149,0.8750204248366014,0.03766623967600222,"RandomForestClassifier(ccp_alpha=0.0034351642044589295, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
150,0.8706535947712417,0.031990710023199816,"RandomForestClassifier(ccp_alpha=6.385819690396946e-06, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=18,
                       n_estimators=50, random_state=42)"
151,0.8704432189542484,0.040154472897044304,"RandomForestClassifier(ccp_alpha=3.158032441477633e-07, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=231,
                       random_state=42)"
152,0.8772855392156863,0.036159036605373306,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=181,
                       n_estimators=102, random_state=42)"
153,0.8746732026143791,0.04139537465729283,"RandomForestClassifier(ccp_alpha=8.118103333939456e-10, max_depth=137,
                       max_leaf_nodes=75, min_samples_split=5, n_estimators=148,
                       random_state=42)"
154,0.8697549019607843,0.032538682506900785,"RandomForestClassifier(ccp_alpha=0.00018233915311075113, max_depth=129,
                       max_leaf_nodes=62, min_samples_split=3, n_estimators=455,
                       random_state=42)"
155,0.8677287581699347,0.029614632602489675,"RandomForestClassifier(ccp_alpha=5.965388768557555e-05, criterion='entropy',
                       max_depth=115, max_leaf_nodes=154, min_samples_split=7,
                       n_estimators=1000, random_state=42)"
156,0.871734068627451,0.035009385930121144,"RandomForestClassifier(ccp_alpha=1.1536123836443722e-09, max_depth=150,
                       max_leaf_nodes=200, n_estimators=362, random_state=42)"
157,0.8714869281045752,0.04154733086975367,"RandomForestClassifier(ccp_alpha=1.3084368736007892e-09, max_depth=150,
                       max_leaf_nodes=181, n_estimators=96, random_state=42)"
158,0.8711764705882352,0.03752926062345634,"RandomForestClassifier(ccp_alpha=0.0024246751169739655, max_depth=150,
                       max_leaf_nodes=50, n_estimators=712, random_state=42)"
159,0.8755004084967322,0.03060961614152221,"RandomForestClassifier(ccp_alpha=0.00015154393680912864, max_depth=150,
                       max_leaf_nodes=159, n_estimators=357, random_state=42)"
160,0.8807148692810458,0.04363418396339056,"RandomForestClassifier(ccp_alpha=1.3224402261494553e-05, max_depth=150,
                       max_leaf_nodes=50, n_estimators=105, random_state=42)"
161,0.8750592320261437,0.028855962296153042,"RandomForestClassifier(ccp_alpha=6.776735645574224e-06, max_depth=37,
                       max_leaf_nodes=200, n_estimators=154, random_state=42)"
162,0.8715767973856208,0.0336607741943063,"RandomForestClassifier(ccp_alpha=0.0030464727150701556, criterion='entropy',
                       max_depth=31, max_leaf_nodes=200, min_samples_split=8,
                       n_estimators=1000, random_state=42)"
163,0.8714787581699346,0.03768620823352419,"RandomForestClassifier(ccp_alpha=3.093331424182786e-06, max_depth=30,
                       max_leaf_nodes=105, min_samples_split=14,
                       n_estimators=593, random_state=42)"
164,0.8776940359477126,0.03943988079686025,"RandomForestClassifier(ccp_alpha=0.000333603353598203, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
165,0.8700326797385619,0.032314829503159614,"RandomForestClassifier(ccp_alpha=1.979125746904419e-09, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=15,
                       n_estimators=1000, random_state=42)"
166,0.8732148692810459,0.030356727946418104,"RandomForestClassifier(ccp_alpha=0.0005830500758580787, max_depth=150,
                       max_leaf_nodes=200, n_estimators=116, random_state=42)"
167,0.8778553921568628,0.03011510635773826,"RandomForestClassifier(ccp_alpha=1.2629927644475101e-07, max_depth=104,
                       max_leaf_nodes=95, n_estimators=283, random_state=42)"
168,0.8732066993464052,0.03551539962462808,"RandomForestClassifier(ccp_alpha=6.636452662638965e-07, max_depth=17,
                       max_leaf_nodes=83, n_estimators=1000, random_state=42)"
169,0.8741993464052287,0.042668836625223056,"RandomForestClassifier(ccp_alpha=2.228693209947541e-07, max_depth=130,
                       max_leaf_nodes=90, min_samples_split=4, n_estimators=311,
                       random_state=42)"
170,0.873312908496732,0.03796636423941534,"RandomForestClassifier(ccp_alpha=0.004425888992032859, max_depth=150,
                       max_leaf_nodes=200, n_estimators=323, random_state=42)"
171,0.8794648692810458,0.034999717989273524,"RandomForestClassifier(ccp_alpha=7.504413874972115e-05, max_depth=65,
                       max_leaf_nodes=132, min_samples_split=9,
                       n_estimators=158, random_state=42)"
172,0.8768647875816992,0.03728707739624847,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=200,
                       n_estimators=310, random_state=42)"
173,0.8755637254901961,0.028170965341379396,"RandomForestClassifier(ccp_alpha=1.1223920281038057e-09, max_depth=150,
                       max_leaf_nodes=200, n_estimators=260, random_state=42)"
174,0.8757598039215685,0.028397946553745626,"RandomForestClassifier(ccp_alpha=0.0005652603390930269, criterion='entropy',
                       max_depth=103, max_leaf_nodes=102, min_samples_split=10,
                       n_estimators=1000, random_state=42)"
175,0.8727246732026142,0.03258279150372857,"RandomForestClassifier(ccp_alpha=1.21373538765493e-09, max_depth=150,
                       max_leaf_nodes=88, min_samples_split=7,
                       n_estimators=1000, random_state=42)"
176,0.8723856209150327,0.03486858808752119,"RandomForestClassifier(ccp_alpha=6.712979359854684e-09, max_depth=141,
                       max_leaf_nodes=193, n_estimators=1000, random_state=42)"
177,0.8779677287581699,0.031235370857604413,"RandomForestClassifier(ccp_alpha=1e-10, criterion='entropy', max_depth=150,
                       max_leaf_nodes=50, n_estimators=650, random_state=42)"
178,0.8795200163398693,0.037850849633846086,"RandomForestClassifier(ccp_alpha=5.299310785706372e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=171, random_state=42)"
179,0.8830330882352941,0.03841833045210984,"RandomForestClassifier(ccp_alpha=2.7981696251085926e-10, max_depth=77,
                       max_leaf_nodes=64, n_estimators=112, random_state=42)"
180,0.8725633169934639,0.03671138341055879,"RandomForestClassifier(ccp_alpha=4.031431212493933e-10, max_depth=46,
                       max_leaf_nodes=95, n_estimators=430, random_state=42)"
181,0.8761315359477123,0.03504424896497938,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=50,
                       min_samples_split=10, n_estimators=1000,
                       random_state=42)"
182,0.8760089869281045,0.02642537574733425,"RandomForestClassifier(ccp_alpha=0.006595449310538799, max_depth=102,
                       max_leaf_nodes=50, n_estimators=298, random_state=42)"
183,0.875253267973856,0.029537589427723027,"RandomForestClassifier(ccp_alpha=0.00020274195121290964, max_depth=150,
                       max_leaf_nodes=200, n_estimators=181, random_state=42)"
184,0.8747834967320263,0.03622960279875169,"RandomForestClassifier(ccp_alpha=1.6367989503432046e-05, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
185,0.8709048202614378,0.03315085161176361,"RandomForestClassifier(ccp_alpha=2.7299101743131227e-09, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=280,
                       random_state=42)"
186,0.8754758986928104,0.028977063512517297,"RandomForestClassifier(ccp_alpha=2.460662936891471e-07, criterion='entropy',
                       max_depth=150, max_leaf_nodes=50, n_estimators=1000,
                       random_state=42)"
187,0.870904820261438,0.038319204911395156,"RandomForestClassifier(ccp_alpha=1.1257936006219398e-07, max_depth=150,
                       max_leaf_nodes=50, n_estimators=231, random_state=42)"
188,0.8754656862745099,0.034934798151053374,"RandomForestClassifier(ccp_alpha=6.873979787317556e-07, max_depth=60,
                       max_leaf_nodes=169, min_samples_split=12,
                       n_estimators=302, random_state=42)"
189,0.8833680555555554,0.02672017381822844,"RandomForestClassifier(ccp_alpha=5.960041840600081e-08, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=564,
                       random_state=42)"
190,0.8768075980392156,0.02946540368314364,"RandomForestClassifier(ccp_alpha=2.126633634180349e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=259, random_state=42)"
191,0.8839583333333334,0.028731826366728778,"RandomForestClassifier(ccp_alpha=0.00017447789379465293, criterion='entropy',
                       max_depth=142, max_leaf_nodes=100, min_samples_split=7,
                       n_estimators=330, random_state=42)"
192,0.8742034313725489,0.025940097325649586,"RandomForestClassifier(ccp_alpha=1e-10, criterion='entropy', max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
193,0.880733251633987,0.030298979516515848,"RandomForestClassifier(ccp_alpha=1.690142957958527e-08, criterion='entropy',
                       max_depth=150, max_leaf_nodes=200, n_estimators=1000,
                       random_state=42)"
194,0.8711642156862744,0.03406458363212491,"RandomForestClassifier(ccp_alpha=4.3899116013943815e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
195,0.8726429738562093,0.03721227230233654,"RandomForestClassifier(ccp_alpha=0.004861878746600416, max_depth=150,
                       max_leaf_nodes=200, n_estimators=281, random_state=42)"
196,0.8766176470588235,0.03333807476210358,"RandomForestClassifier(ccp_alpha=1.3000769731114611e-05, criterion='entropy',
                       max_depth=150, max_leaf_nodes=186, n_estimators=1000,
                       random_state=42)"
197,0.8764113562091504,0.0384244178034538,"RandomForestClassifier(ccp_alpha=1.7623451270712622e-10, max_depth=14,
                       max_leaf_nodes=107, n_estimators=208, random_state=42)"
198,0.8750898692810457,0.048744112143360836,"RandomForestClassifier(ccp_alpha=9.625830732162218e-10, max_depth=33,
                       max_leaf_nodes=50, min_samples_split=15, n_estimators=67,
                       random_state=42)"
199,0.87609477124183,0.029280302606407602,"RandomForestClassifier(ccp_alpha=7.969537077543687e-07, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=6,
                       n_estimators=1000, random_state=42)"
200,0.879767156862745,0.02963507978762253,"RandomForestClassifier(ccp_alpha=1.2437158707332148e-07, max_depth=35,
                       max_leaf_nodes=125, min_samples_split=3,
                       n_estimators=106, random_state=42)"
201,0.8729003267973857,0.033528142653618,"RandomForestClassifier(ccp_alpha=5.370192679554511e-06, criterion='entropy',
                       max_depth=58, max_leaf_nodes=189, min_samples_split=5,
                       n_estimators=737, random_state=42)"
202,0.8709660947712419,0.02369753102976313,"RandomForestClassifier(ccp_alpha=1.12296020132145e-06, criterion='entropy',
                       max_depth=90, max_leaf_nodes=200, n_estimators=188,
                       random_state=42)"
203,0.8753676470588235,0.029057415164669167,"RandomForestClassifier(ccp_alpha=2.5988123193971558e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
204,0.8858517156862746,0.0200619437853086,"RandomForestClassifier(ccp_alpha=2.6198442072493923e-09, max_depth=136,
                       max_leaf_nodes=192, n_estimators=953, random_state=42)"
205,0.8855004084967322,0.030227994229990923,"RandomForestClassifier(ccp_alpha=0.0008000760614927738, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
206,0.8797426470588234,0.02893267004960156,"RandomForestClassifier(ccp_alpha=6.802911208939262e-06, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
207,0.8830739379084965,0.035965224829012536,"RandomForestClassifier(ccp_alpha=2.047693132793035e-06, criterion='entropy',
                       max_depth=150, max_leaf_nodes=50, n_estimators=207,
                       random_state=42)"
208,0.881076388888889,0.025340516606943895,"RandomForestClassifier(ccp_alpha=5.587546320576156e-05, criterion='entropy',
                       max_depth=36, max_leaf_nodes=200, n_estimators=922,
                       random_state=42)"
209,0.8826960784313727,0.03231668844290715,"RandomForestClassifier(ccp_alpha=2.730445172950665e-09, max_depth=80,
                       max_leaf_nodes=53, min_samples_split=4,
                       n_estimators=1000, random_state=42)"
210,0.8770792483660129,0.033696580471344405,"RandomForestClassifier(ccp_alpha=3.187010239898599e-05, criterion='entropy',
                       max_depth=150, max_leaf_nodes=98, min_samples_split=3,
                       n_estimators=993, random_state=42)"
211,0.8858394607843139,0.026655299252122115,"RandomForestClassifier(ccp_alpha=0.002467882250447811, criterion='entropy',
                       max_depth=150, max_leaf_nodes=50, n_estimators=1000,
                       random_state=42)"
212,0.8813602941176472,0.03868385134400109,"RandomForestClassifier(ccp_alpha=2.8485826109938805e-06, max_depth=150,
                       max_leaf_nodes=128, n_estimators=365, random_state=42)"
213,0.8814665032679738,0.029877619930230897,"RandomForestClassifier(ccp_alpha=0.00012699413711228895, max_depth=145,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
214,0.8849714052287581,0.03463520647058153,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=142, max_leaf_nodes=102,
                       min_samples_split=4, n_estimators=484, random_state=42)"
215,0.8815277777777777,0.031742807826530314,"RandomForestClassifier(ccp_alpha=1.4703992923985938e-07, max_depth=21,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
216,0.8843096405228759,0.024281950489064463,"RandomForestClassifier(ccp_alpha=1.2399174123205032e-07, max_depth=150,
                       max_leaf_nodes=184, n_estimators=902, random_state=42)"
217,0.8844750816993464,0.03786739857786289,"RandomForestClassifier(ccp_alpha=9.254486066752773e-08, max_depth=150,
                       max_leaf_nodes=188, n_estimators=865, random_state=42)"
218,0.8836478758169933,0.032986939729368656,"RandomForestClassifier(ccp_alpha=0.005440149202329615, criterion='entropy',
                       max_depth=150, max_leaf_nodes=50, n_estimators=169,
                       random_state=42)"
219,0.8781433823529412,0.03415548691597018,"RandomForestClassifier(ccp_alpha=2.993207161996082e-09, max_depth=150,
                       max_leaf_nodes=187, n_estimators=1000, random_state=42)"
220,0.8870649509803922,0.03151423494640439,"RandomForestClassifier(ccp_alpha=0.0004744786043064905, max_depth=150,
                       max_leaf_nodes=50, n_estimators=240, random_state=42)"
221,0.8842810457516341,0.04011543067987867,"RandomForestClassifier(ccp_alpha=2.3937610563699813e-07, max_depth=54,
                       max_leaf_nodes=183, min_samples_split=7, n_estimators=68,
                       random_state=42)"
222,0.8764052287581698,0.030678899800838298,"RandomForestClassifier(ccp_alpha=4.256465828949755e-07, max_depth=67,
                       max_leaf_nodes=192, n_estimators=1000, random_state=42)"
223,0.888390522875817,0.026978095304033237,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=50,
                       min_samples_split=7, n_estimators=219, random_state=42)"
224,0.893031045751634,0.024892995830210544,"RandomForestClassifier(ccp_alpha=8.930256987352664e-05, max_depth=69,
                       max_leaf_nodes=154, n_estimators=195, random_state=42)"
225,0.8838684640522876,0.03335509495057801,"RandomForestClassifier(ccp_alpha=8.444517979230502e-10, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
226,0.8770383986928104,0.031093447033804008,"RandomForestClassifier(ccp_alpha=0.0026555568773504665, max_depth=143,
                       max_leaf_nodes=200, n_estimators=657, random_state=42)"
227,0.882140522875817,0.033412919216605705,"RandomForestClassifier(ccp_alpha=2.2027356028941234e-10, max_depth=138,
                       max_leaf_nodes=185, min_samples_split=5,
                       n_estimators=660, random_state=42)"
228,0.8907026143790849,0.023463870227050536,"RandomForestClassifier(ccp_alpha=2.9068697222561685e-09, max_depth=150,
                       max_leaf_nodes=200, min_samples_split=3,
                       n_estimators=1000, random_state=42)"
229,0.8899448529411764,0.026069053665852885,"RandomForestClassifier(ccp_alpha=1.705220617594893e-07, max_depth=150,
                       max_leaf_nodes=200, n_estimators=228, random_state=42)"
230,0.8906740196078431,0.02753901889019842,"RandomForestClassifier(ccp_alpha=1.0490346990201607e-10, max_depth=144,
                       max_leaf_nodes=141, n_estimators=136, random_state=42)"
231,0.8899428104575163,0.02107204804038621,"RandomForestClassifier(ccp_alpha=0.000979990946154087, max_depth=88,
                       max_leaf_nodes=64, min_samples_split=6, n_estimators=281,
                       random_state=42)"
232,0.8923325163398692,0.02161891180243012,"RandomForestClassifier(ccp_alpha=4.16117380312508e-09, max_depth=67,
                       max_leaf_nodes=200, n_estimators=188, random_state=42)"
233,0.891266339869281,0.030140005064224436,"RandomForestClassifier(ccp_alpha=1.0737581930337763e-07, max_depth=150,
                       max_leaf_nodes=200, n_estimators=359, random_state=42)"
234,0.8828513071895425,0.03141474155063437,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=50,
                       n_estimators=660, random_state=42)"
235,0.8794628267973856,0.03597532321474318,"RandomForestClassifier(ccp_alpha=7.395418175677757e-05, max_depth=150,
                       max_leaf_nodes=113, n_estimators=215, random_state=42)"
236,0.8851593137254902,0.025162510395682566,"RandomForestClassifier(ccp_alpha=1.924147549657635e-08, max_depth=150,
                       max_leaf_nodes=200, n_estimators=207, random_state=42)"
237,0.8908067810457517,0.017343956466051483,"RandomForestClassifier(ccp_alpha=5.002975374739024e-06, max_depth=150,
                       max_leaf_nodes=183, n_estimators=239, random_state=42)"
238,0.8837990196078431,0.02440768623348834,"RandomForestClassifier(ccp_alpha=2.4513518742383487e-10, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
239,0.8863194444444445,0.02412530965261838,"RandomForestClassifier(ccp_alpha=4.410657666637178e-08, max_depth=150,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
240,0.8836131535947713,0.027995291763346107,"RandomForestClassifier(ccp_alpha=0.00016487469097308706, max_depth=98,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
241,0.8807679738562092,0.026261509888409605,"RandomForestClassifier(ccp_alpha=7.16650043766799e-09, criterion='entropy',
                       max_depth=99, max_leaf_nodes=103, min_samples_split=8,
                       n_estimators=415, random_state=42)"
242,0.8945915032679738,0.041749973588633915,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=200,
                       n_estimators=173, random_state=42)"
243,0.8852450980392158,0.033662058133788454,"RandomForestClassifier(ccp_alpha=1.297841029676423e-10, max_depth=150,
                       max_leaf_nodes=182, n_estimators=824, random_state=42)"
244,0.8833394607843138,0.04039681585498004,"RandomForestClassifier(ccp_alpha=7.649710499923675e-09, max_depth=150,
                       max_leaf_nodes=169, n_estimators=150, random_state=42)"
245,0.8892013888888888,0.03230316124591212,"RandomForestClassifier(ccp_alpha=0.00010582748508804393, max_depth=78,
                       max_leaf_nodes=149, n_estimators=201, random_state=42)"
246,0.884407679738562,0.03401060505755658,"RandomForestClassifier(ccp_alpha=1.8076363322226142e-08, max_depth=111,
                       max_leaf_nodes=50, n_estimators=1000, random_state=42)"
247,0.8805596405228758,0.029607557109256985,"RandomForestClassifier(ccp_alpha=1.2960409436987787e-09, max_depth=150,
                       max_leaf_nodes=200, n_estimators=1000, random_state=42)"
248,0.885951797385621,0.02682086669760578,"RandomForestClassifier(ccp_alpha=2.411097924474648e-09, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=12,
                       n_estimators=1000, random_state=42)"
249,0.8848835784313727,0.03512157937285717,"RandomForestClassifier(ccp_alpha=0.00018293552875991938, max_depth=150,
                       max_leaf_nodes=200, n_estimators=67, random_state=42)"
250,0.8878962418300654,0.022857734230814743,"RandomForestClassifier(ccp_alpha=1e-10, max_depth=150, max_leaf_nodes=119,
                       n_estimators=1000, random_state=42)"
251,0.8879084967320262,0.02638724473317524,"RandomForestClassifier(ccp_alpha=3.214253124766358e-08, max_depth=145,
                       max_leaf_nodes=188, n_estimators=831, random_state=42)"
252,0.8800204248366013,0.028214668196082923,"RandomForestClassifier(ccp_alpha=0.0031364991632168143, max_depth=150,
                       max_leaf_nodes=102, n_estimators=1000, random_state=42)"
253,0.8843096405228759,0.036510003937065175,"RandomForestClassifier(ccp_alpha=6.5169786114341705e-06, max_depth=150,
                       max_leaf_nodes=148, min_samples_split=5,
                       n_estimators=298, random_state=42)"
254,0.889403594771242,0.038085476833628285,"RandomForestClassifier(ccp_alpha=4.4861982024981184e-06, max_depth=150,
                       max_leaf_nodes=200, n_estimators=198, random_state=42)"
255,0.8860212418300655,0.028398966628868642,"RandomForestClassifier(ccp_alpha=7.507955253170775e-10, max_depth=150,
                       max_leaf_nodes=50, min_samples_split=8,
                       n_estimators=1000, random_state=42)"
256,0.877406045751634,0.029325823343264355,"RandomForestClassifier(ccp_alpha=5.4416352937973276e-05, max_depth=135,
                       max_leaf_nodes=85, min_samples_split=16,
                       n_estimators=1000, random_state=42)"
